ステーキ宮	1.0	1
ircle	0.33333334	5
AVE	1.0	1
村中	0.8333333	2
騎馬戦	0.75	1
マック赤坂	0.5	1
マキノ	0.6666667	1
イシノサンデー	1.0	2
代表戦	1.0	1
清掃工場	0.0	1
運動靴	1.0	1
アイシン	0.75	1
NaNaNa	0.33333334	3
就活	0.7	5
ももいろクローバーZ	0.5	2
和了	1.0	1
軍艦巻き	0.5	1
メリットデメリット	0.5416667	2
(*´∀`)♪	0.45555556	15
小山	0.0	3
Rinka	1.0	7
デル・ピエロ	1.0	1
パない	0.41666666	4
映画版	0.0	4
翔くん	0.0	3
Over The Rainbow	0.0	1
ブラタモリ	0.3611111	3
エレン	1.0	1
NYT	0.75	1
アザール	0.6666667	1
roarguns	0.33333334	1
(・ё・)	0.33333334	1
ガンプラ	1.0	2
東京喰種	0.08527132	43
ろん	0.5045662	73
クロフネ	1.0	1
亜利沙	1.0	1
WF	0.9166667	3
麻酔銃	1.0	1
夏川椎菜	1.0	1
コミケ	1.0	3
最前列	0.375	2
ガイエル	1.0	7
タイバニ	1.0	1
BEST	0.625	4
ギャラクシー・クエスト	1.0	1
魔術士オーフェン	1.0	2
のんたん	0.44444445	3
人間工学	0.75	1
イメージビデオ	1.0	1
ダス	0.0	1
ネスカフェ	1.0	1
書字手	0.6666667	1
自己紹介	0.33333334	2
地位協定	0.5	1
町内会	0.5	1
ω	0.375817	1377
戦国BASARA	0.0	21
H15	1.0	1
編集者	1.0	1
ワンパン	0.9166667	3
TReS	0.0	6
NASA	0.625	4
岸尾だいすけ	0.0	3
鴨居玲	0.0	1
PSP	0.5	2
(´ー`)/~~	0.0	1
和柄	0.5	1
ミリオン	1.0	3
S15	1.0	1
〈物語〉シリーズ	1.0	1
オリアス	0.0	3
出版社	0.0	2
豆苗	0.0	1
iroha	0.0	13
Starry☆Sky	0.33333334	12
宮下遥	1.0	1
6月	0.25260416	64
Vamos	0.0	2
艦これ	0.3508772	57
ヌード写真	0.75	1
肩に	0.0	1
定規	0.33333334	1
耳栓	0.7386364	22
ラブホ	0.6666667	2
Kobito	0.33333334	15
OneWorld	0.0	1
小泉さん	1.0	1
探偵学園Q	1.0	3
破壊力	0.45	5
TIF	0.33333334	8
白河ことり	1.0	1
KUNI	0.33333334	2
馬場鉄志	1.0	2
下の人	0.33333334	1
TERU	0.0	1
アミューズ	0.5	1
中華街	0.5	1
Cure	1.0	1
TULIP	0.16666667	6
Becky!	1.0	1
Premiere	0.5	1
橋下徹	0.6666667	1
はちゅ	0.0	1
サント	0.6666667	1
タイ	0.8425926	18
NKOTB	0.25	1
tehen	0.0	1
マミヤ	1.0	2
総理大臣	0.0	3
ペヤング	0.5555556	3
Kuu	0.6666667	3
俺の嫁	0.33333334	2
SAM	1.0	1
ぶらぴ	1.0	1
データ処理	0.75	1
成人式	0.0	3
STALIN	1.0	1
DOL	0.75	2
3連単	1.0	1
体育祭	0.2857143	7
模擬投票	0.5	1
ホオジロザメ	0.0	3
HAU	0.33333334	1
スプリンターズS	1.0	1
GALS!	0.0	1
OG	0.5	1
ヤフオクドーム	0.375	2
岩本輝雄	1.0	2
さくらここる	1.0	10
かいや	0.33333334	1
スタンプラリー	1.0	1
近代化	0.75	1
Clover	0.5	1
TAMAKI	0.0	10
デジモン	0.44444445	3
D2	0.725	10
ゴールデンボンバー	0.33333334	1
ゼシカ	1.0	4
流行語大賞	0.6666667	3
アッキー	1.0	2
（＾Ｏ＾）	0.0	1
レモスコ	0.0	1
HTC	0.8333333	3
エリック・ミヤシロ	0.0	1
SATOSHI	0.9166667	8
ユニコーン	0.0	2
打点王	1.0	1
Forever	1.0	4
福田こうへい	0.33333334	1
俺の妹がこんなに可愛いわけがない	0.0	2
時代小説	1.0	1
小春ちゃん	0.0	2
組織票	1.0	1
NHKマイルカップ	0.0	1
桜花賞	1.0	1
あみゅ	0.5	1
アントン	0.0	2
国分太一	0.5	1
峰町	0.0	1
知ったか	0.5	2
中綴じ	0.25	1
キリング・ショット	1.0	2
アイチコーポレーション	1.0	4
HIRO	0.47916666	24
臨時便	1.0	1
無責任艦長タイラー	0.0	4
朴璐美	0.0	38
SPICA	1.0	1
笑笑	0.4763889	120
ガクガクブルブル	0.33333334	1
バイオハザード	1.0	1
終了のお知らせ	1.0	1
SINN	0.0	1
ご注文はうさぎですか?	1.0	7
6月10日	0.75	2
tensor	1.0	2
ニャンニャン	0.33333334	1
僕だけがいない街	0.33333334	34
koriyama	1.0	1
鷲田清一	0.0	2
ディズニーファン	1.0	1
いぬかみっ!	1.0	1
蝶ネクタイ	0.0	1
Midnight	0.23333333	5
魔探偵ロキRAGNAROK	1.0	1
プレースタイル	0.6666667	1
Rock	0.5	1
15日	1.0	2
アナルビーズ	0.6666667	2
三石琴乃	1.0	1
べが	0.5	1
Nie	0.0	2
小梅ちゃん	0.6666667	1
高崎市	0.1875	16
バストアップ	1.0	1
TRY	0.5769231	13
LIXIL	0.75	1
トッティ	0.3	5
自然の摂理	0.0	1
バイト代	0.8	5
artemis	1.0	1
バイブ	0.33333334	1
ラブライバー	0.6666667	1
TAKU	0.5	1
おだいじに	1.0	1
ホビット決戦のゆくえ	0.25	1
ステップ・アップ	0.5	1
てさぐれ!部活もの	1.0	7
chami	0.0	1
ダ・カーポ	1.0	1
トウモロコシ	0.0	2
オーレ!	1.0	1
ソワレ	0.5	1
Abenomics	0.75	2
サイコスタッフ	1.0	1
月刊ホークス	1.0	1
ノベルティ	1.0	1
SPITZ	1.0	2
戸松遥	0.2857143	7
高氏	0.75	3
TOTO	0.75	4
小山市	0.33333334	1
THE BACK HORN	1.0	1
ショーテル	1.0	1
双晶	1.0	2
熊本城	0.5	1
もえか	0.33333334	3
馬場正平	1.0	1
NAGISA	0.9506173	27
ハレンチ	0.0	1
女子会	0.5833333	6
アップ	0.525641	26
フォーク	0.8333333	3
いちまる	0.33333334	3
レーベル	0.8	5
青空少女隊	1.0	1
もっともっと	0.055555556	6
OT	0.8	5
P5	0.375	10
ファッキン	0.5	2
好意的	0.33333334	2
生まれる。	0.0	1
ROCK	0.6666667	5
ペルソナ4	0.0	32
メイン・テーマ	0.75	1
中村獅童	0.0	1
とある魔術の禁書目録	0.0	3
注射器	0.6666667	1
レジャラン	1.0	1
奈子	1.0	1
EXTREME	0.5	1
leone	0.0	1
爆心地	0.75	1
練馬駅	0.75	2
1907年	0.33333334	1
2815 Soma	0.25	1
ファンサービス	1.0	1
Folder	0.33333334	4
かななん	1.0	40
FRUITY	0.33333334	12
12月	0.33333334	2
アフターグロウ	1.0	7
iM@s	0.7121212	11
こむすびまん	0.0	1
崇禅寺	0.5	1
サイン会	1.0	3
T2K	1.0	1
f(^^;	1.0	2
のぞみ	1.0	2
BiS	1.0	1
峯岸みなみ	1.0	2
デミグラスソース	0.0	2
メイショウ	0.0	1
AFPBB	0.0	1
TPP	0.6666667	1
AnAn	1.0	1
TAKA	0.49137932	29
xD	1.0	2
巨	0.25	6
メトロポリタン	1.0	1
筐体	1.0	1
俺氏	1.0	2
BIND	1.0	3
蓮	0.5	2
比例区	1.0	1
SNoW	0.5	1
wordpress	0.0	1
LOVELESS	0.8333333	3
HHI	0.0	1
Jリーグ	0.94736844	19
しまじ	0.0	1
こち	0.6666667	3
再放送	0.8333333	9
草不可避	0.5	2
英語	0.7309524	35
Kei	1.0	2
ミーバイ	1.0	1
DF	0.6666667	5
ロビー・キーン	0.6666667	1
GPU	0.5	1
オッケー.	0.8333333	3
サイファ=ヴェルナンデス	0.33333334	2
2000本安打	0.5	1
利用制限	0.5	1
サッカー欧州選手権	1.0	4
IRA	1.0	1
ES	0.96666664	10
F4	0.7745098	34
単細胞生物	0.0	1
無線LAN	0.5	1
AMO	0.0	6
ザ・メス	0.0	1
SCO	1.0	1
あっかんべー	0.36666667	10
(♯｀∧´)	1.0	2
しらけ顔	0.0	8
吟遊黙示録マイネリーベ	0.0	3
DQN	1.0	4
KOBA	0.9	5
DDK	0.5	1
FC	0.23958333	24
RUI	0.0	2
両手に花	1.0	1
SPB	0.5	16
gdgd妖精s	1.0	1
スポーツ大会	0.0	1
トルコ	0.75	4
MOBY	0.33333334	2
CIA	0.5	1
フィエロ	0.5	2
うんこ	0.4642857	21
クリーピー	0.5	4
AbemaTV	0.9722222	24
WOW	1.0	1
悪いこと	0.5416667	8
Dr.HOUSE	1.0	1
ニャル子さん	0.0	1
庄司宇芽香	0.25	11
ワタリウム美術館	0.75	1
シーザリオ	1.0	1
好奇心	0.6666667	3
BUN	0.2	5
電子レンジ	0.5	4
ブタ鼻	0.0	3
シーホークス	1.0	1
YURINO	1.0	2
Qi	1.0	1
マリ	0.95	4
USJ	0.6666667	7
あやや	1.0	1
産業技術記念館	0.75	1
ラブライブ	0.6111111	3
Doubt	0.1	5
博多座	0.6666667	1
時の扉	0.0	1
GTB	1.0	1
MDN	1.0	2
カンニングペーパー	0.6666667	2
川*^∇^)||	1.0	1
記者クラブ	0.6666667	1
喫煙	1.0	1
君の声	1.0	1
あはは	0.53125	8
勝利投手	1.0	1
森久保祥太郎	0.31603774	106
シンメ	0.33333334	1
中線	1.0	1
ブラッド・ピット	0.75	1
YUUKA	1.0	2
大阪南港	0.0	1
supercell	1.0	1
ジャービス	0.5	4
BGM	0.4888889	15
登録者	1.0	1
3S	0.59821427	28
降水確率	0.75	1
冷凍食品	0.5	1
南	0.7037037	9
グリエル	1.0	1
星	0.40900382	87
JON	0.5	1
Lump	1.0	1
みっちー	0.0	15
権力者	0.0	3
USAGI	0.75	2
ヴァンキッシュラン	0.5	1
利便性	1.0	1
ちぃちゃん	0.5	2
Skype	0.7545045	37
アニメ映画	0.65	5
チェケラッチョ!!	0.0	1
ミカタ	0.25	2
サプリメント	0.75	2
ネビロス	0.0	1
犬神家の一族	0.5	1
死亡率	1.0	1
誤変換	0.0	1
ファラミア	0.25	1
三角関係	1.0	1
AZ	0.6666667	1
シノドス	1.0	1
8K	0.68666667	25
シャック	0.0	1
(ﾟДﾟ;)	0.625	8
アルミテープ	1.0	1
クルーゼ	0.0	3
ボマちゃん	0.25	1
W(`0`)W	1.0	1
応援団	1.0	7
ヴィル	1.0	1
タクシー	0.7222222	9
ガキさん	0.8333333	4
きそ	1.0	40
ほしいもの	1.0	1
Avalon	0.0	1
AK	0.4057971	23
Trident	0.6666667	2
泣かないで	0.5	1
日本	0.67865705	139
小西成弥	0.0	1
TREK	1.0	2
DOLL	0.5	1
つち	0.0	1
ルーナ	0.125	2
チェキ	1.0	4
(￣O￣;)	1.0	4
塩対応	0.0	2
脳内	0.8576389	48
2丁目3番地	1.0	1
インハイ	1.0	3
片桐えりりか	1.0	2
代アニ	0.5	1
視力検査	0.5	1
Re:	1.0	1
ブラトップ	1.0	1
2030年	1.0	1
2ちゃんねる	1.0	2
どん亭	1.0	1
セントライト	1.0	2
青の祓魔師	0.0	3
Bクラス	0.33333334	1
らんま1/2熱闘編	0.0	3
変態王子	1.0	1
blogger	0.0	3
RRB	0.75	1
サスペリア	0.0	1
ジョーカー	0.73333335	5
イモト	0.5	1
Beginner	1.0	1
ヒルクライム	0.6666667	1
行きたくない	0.39215687	17
葵ちゃん	0.5	1
夕里	1.0	1
みつき	0.0	37
FM長野	0.0	2
侵略者	0.0	8
テキーラ	0.875	8
N3	0.81363636	55
MR	0.8	5
ばさら	0.0	1
一護	0.33333334	1
Takeshi	1.0	2
国歌斉唱	0.75	2
キラキラ	0.29981378	179
DIO	0.44444445	3
マキシシングル	1.0	1
イラン	0.8333333	3
少女	0.625	12
世渡り上手	0.0	1
甘々と稲妻	0.0	1
江口	0.06818182	11
TOMOMI	1.0	8
声劇	0.0	1
PHANTAS-MAGORIA	1.0	1
BODY	1.0	2
Ghost	0.5833333	4
守沢千秋	0.0	1
調理法	0.5	1
環境政策	0.75	1
Moby	0.6666667	1
太陽	0.53125	32
SM	0.6736111	60
大矢野町	0.75	1
伊藤かな恵	0.5	2
めんたいパーク	1.0	1
小林直己	0.0	1
Refrain	1.0	1
ふっ(笑)	0.2580645	31
ベジット	1.0	1
ガッデム	0.0	2
Japan	0.26190478	21
ウルティモ	1.0	1
PEACH JOHN	0.25	1
ぽよ	0.6	5
石ダテコー太郎	1.0	1
FB	0.4	5
アロマキャンドル	0.5	1
慰謝料	0.25	1
テレス	1.0	3
佳村はるか	1.0	1
生徒会	0.4	2
ZIP	0.27083334	8
郵便局	0.375	4
通信回線	1.0	1
奴国	0.5	1
カナダ	0.7777778	3
しょんぼり顔	0.30769232	13
自担	0.11111111	3
アイシャドウ	0.16666667	3
GMS	0.5	1
竹内朱莉	1.0	1
あーる。	1.0	2
3区	0.9934211	38
HISUI	0.75	1
YouTube	0.50651044	64
Sincere	0.5	1
カイザー	0.0	3
YAMADA	1.0	1
お土産	0.6319444	24
Fish	0.46774194	62
ZZ	0.7	5
チェフ	0.8333333	2
星新一	1.0	1
Magazine	0.0	1
ベスト	0.5833333	20
AMAZONS	0.6	5
新垣結衣	1.0	2
Berryz	1.0	5
原田左之助	0.0	1
AMI	0.5686275	17
なゆた	0.0	1
攻殻	1.0	1
不思議ちゃん	0.25	1
IKKO	0.6666667	1
キーマカレー	1.0	1
FF15	0.75	1
ボイメン	0.0	1
櫛枝実乃梨	1.0	2
厚仁	0.5	1
BL	0.5625	8
物欲センサー	0.0	1
ゲロ	0.5	6
理想の彼氏	0.0	1
自由席	0.5	2
盛山毅	1.0	3
十段	1.0	1
sora tob sakana	0.33333334	1
SoundCloud	0.5	14
スリムクラブ	0.0	1
ちいさなメダル	1.0	1
Togetter	1.0	2
ワンダーコア	0.5	2
依存症	0.0	1
真逆な	0.0	1
GIF	0.6875	4
コラー	0.0	1
ディズニー・オン・クラシック	1.0	1
にゃんぱすー	0.5	1
Chimo	0.33333334	13
アラレ	1.0	1
佐賀県白石町	0.75	1
総合案内	1.0	1
G10	1.0	1
パナマ	1.0	1
一曲	0.7916667	4
ナカヤマフェスタ	1.0	1
京急	0.5	1
Serena	0.6666667	1
勇希	0.6666667	1
HIROKI	0.8	5
お仕事	0.4548611	48
アイリスオーヤマ	0.0	1
メリーナイス	1.0	2
Out	0.11111111	9
西川葉子	1.0	7
新井浩文	0.33333334	1
レリゴー	0.9047619	7
CHIMO	0.33333334	8
FAIRY TAIL	0.5217391	69
メダル王	1.0	1
KAMUI	0.0	2
WAR	1.0	24
日高里菜	0.6666667	1
大人の事情	0.33333334	1
素体	0.8333333	2
イヌ	0.9	5
水無月	0.0	2
福井県小浜市若狭	0.75	1
豹	0.5	1
nyan	0.5	4
高崎市役所	0.0	1
( ﾟдﾟ)	0.6333333	10
事実上	1.0	2
Clie	0.0	1
新しい世界	0.5	1
はなまる	0.0	1
OHT	0.33333334	4
少年犯罪	0.75	1
ダークマター	1.0	1
はっちゃん	0.33333334	1
if	0.6666667	1
急性腎不全	0.0	2
ママチャリ	1.0	1
MYNAME	1.0	1
FT	0.8333333	4
G5	0.44444445	9
MATCH	0.75	1
土岐市	1.0	1
ショートメール	1.0	1
Wii	1.0	75
Lupin	0.2820513	39
ジャンプSQ	1.0	2
一条楽	1.0	1
政見放送	1.0	1
伊藤美来	0.8888889	3
BSスカパー!	0.8333333	2
LIKE	0.0	5
イカリング	0.5	1
車椅子	0.75	3
マンオブスティール	1.0	1
妖怪ウォッチ	0.625	4
PK	0.7878788	11
至上主義	0.9166667	3
コラボ	0.66820985	54
猪八戒	0.5	1
照れ顔	0.13440861	62
クヒオ大佐	0.75	1
MIKI	1.0	2
安野希世乃	0.8333333	2
SRC	1.0	2
おそ松くん	0.25	2
成功率	1.0	1
分からん	0.69722223	30
細谷佳正	0.0	69
アドベンチャー・タイム	0.0	1
亜人	0.6666667	1
LiLiTH	0.33333334	3
朔間零	0.0	2
Yamaki	1.0	1
フラム	0.75	1
グレッグル	0.6666667	1
DINOSAUR	0.75	2
IH	0.97333336	25
浅葱	0.0	1
チキン南蛮	0.0	1
dona	1.0	6
ほわほわ	0.33333334	1
輿水幸子	0.6666667	1
青リンゴ	0.75	1
倉庫番	0.75	1
KATE	0.0	1
サブヒロイン	0.33333334	1
日本シリーズ	1.0	1
洗車機	0.0	6
小長井町	0.33333334	1
Vo	0.2777778	3
X1	0.47807017	19
WP	0.5	4
SAORI	1.0	1
KES	1.0	1
富士山	0.6666667	6
マーク・ハミル	0.25	1
堀江由衣の天使のたまご	1.0	1
アニメージュ	0.0	2
ボルガライス	1.0	1
GUILTY	0.9791667	12
投資信託	0.75	1
アーリー	1.0	40
REN	0.0	3
山王神社	0.75	1
SankeiBiz	0.75	3
(´ω｀)	0.5	2
震度6弱	0.625	2
NIN	1.0	1
文化人	0.75	1
北陸	0.3125	4
おk	0.3888889	3
ロケット	0.5833333	6
大予言	1.0	1
もっくん	0.0	1
スーリヤ	0.75	1
岩村圭南	1.0	1
トット	0.0	2
ISLAND	0.6666667	1
中間報告	0.6666667	1
ICOCA	0.5	1
NO2	1.0	2
購入予約	0.25	2
よっしー	0.5	7
押しボタン	0.33333334	1
中田英寿	1.0	6
家電量販店	0.0	1
ガチ勢	0.74358976	13
(`･ω･´)	0.6666667	1
ゆづ	0.5	1
大使閣下の料理人	1.0	1
にいてんご	0.0	7
あべちゃん	1.0	1
感嘆符	0.0	1
a flood of circle	1.0	1
きょん	0.0	1
緊縮財政	0.5	1
海外移籍	1.0	1
Gintama	1.0	18
Flash	1.0	2
NZ	0.97727275	11
浪人生	0.6666667	1
サンダーブレード	1.0	1
Cancer	1.0	1
あいちゃん	1.0	1
YASU	1.0	3
FRANCIS	1.0	1
カルパッチョ	0.0	1
MIA	0.5	1
牛丼	0.16666667	2
清村	0.33333334	2
シンクロ率	0.33333334	1
AV女優	1.0	4
オーストラリアン・キャトル・ドッグ	0.6666667	2
ロースハム	0.75	1
DRESSTERIOR	0.5	1
タルト	0.25	2
HND	0.64285713	14
いいじゃない	0.75	6
シャウエッセン	1.0	1
シュリンク	0.5	1
TAS	0.6666667	3
ゆうちゃん	0.0	1
涙目	0.41666666	3
あやさん	1.0	1
岡ちゃん	1.0	1
こみっくパーティー	1.0	2
パグパグ	0.33333334	1
iMac	1.0	1
激しく同意	0.41666666	4
LOTO	0.75	5
ホントだよ	0.0	1
ソニック	1.0	16
藤原紀香	0.5	1
豊田市	0.0	1
選挙区	1.0	1
Kebab	0.33333334	1
M2	0.5277778	6
マカヒキ	0.4	10
村山市	0.5	1
谷亮子	1.0	1
^^;	0.7569444	12
とっと	0.0	1
ASK	1.0	1
フレンドコード	1.0	74
名探偵コナン	0.25	2
Calm	0.6666667	4
雨宮天	0.3142361	48
Mail	1.0	1
サロ	0.5	1
SQUID	1.0	1
俺様	0.625	20
天六	1.0	1
MIRROR	0.0	6
大田泰示	1.0	1
得点圏	0.8333333	4
インジャン古河	1.0	1
湯梨浜	0.75	1
イケメン枠	1.0	1
Iterator	0.5	1
アサヒ	1.0	2
アッチョンブリケ	1.0	5
サイン本	1.0	3
地球	0.47619048	7
TF1	1.0	1
FreeBSD	1.0	2
Best	0.33333334	2
ブラックバイト	0.5	2
Xi	0.44444445	3
WING	1.0	1
ヴィツェル	0.6666667	1
MAMA	0.25	13
クレンジング	1.0	4
ロード	0.52380955	7
BELIEVE	1.0	2
SPEED	0.61538464	13
しゃぼん玉	0.33333334	1
リピート	0.4375	4
AOK	1.0	1
H1	0.6617647	17
GP	0.41666666	2
ダラ	0.0	1
雨女	0.6666667	3
中出し	0.6666667	2
オフサイド	0.6666667	2
Webメール	1.0	1
(^_^)	0.6759259	27
魔界王子	0.04761905	7
小悪魔	0.5	1
スウェーデン	0.5833333	5
コルク	0.33333334	1
yuina	0.33333334	6
ボケて	1.0	1
わ!	0.4722222	33
戦姫絶唱シンフォギア	1.0	7
JBpress	0.75	2
PK戦	0.6666667	1
ダンス	0.25416666	40
KIBOU	0.5	1
激推し	0.25	21
三菱東京UFJ	1.0	1
Passion	1.0	11
ロシツキー	0.6666667	4
修羅王シュラト	0.0	3
20歳	0.3181818	11
Ready	0.6666667	1
ChouCho	0.6666667	1
物吉	0.0	1
動物化	0.33333334	2
乳輪	0.33333334	1
grenadier	1.0	4
川西太一	1.0	1
Lindwurm	0.6666667	3
Nanami	0.25	14
シネコン	0.5	2
カメラのキタムラ	1.0	2
交流戦	0.8480392	17
E3	0.5546875	32
DR	0.1	5
黒沢清	1.0	1
中田武仁	0.5	1
ASTARIA	0.5555556	3
STARCHILD	1.0	5
CURVE	0.6666667	2
中原中也	0.6666667	1
ルーター	1.0	1
玉城裕規	0.0	5
(･д･)	0.6666667	1
海外版	0.33333334	1
カーライル	0.0	1
長瀬	0.5	1
MEI	0.0	4
げんこつハンバーグ	1.0	1
BTW	0.33333334	1
At8	1.0	12
クラフト	0.75	1
4日	0.2857143	7
NA	0.2904762	35
フラッシュモブ	0.41666666	2
茨木	1.0	4
LINE	0.60250735	113
名札	0.5555556	3
翼	0.09929078	47
Wiki	0.53333336	5
ホールズ	0.0	1
Happy Birthday	0.53125	8
専門学校	0.25	3
コールスロー	0.5	1
ロードクエスト	0.5	2
ゴルフ場	0.0	1
ピアノ線	0.75	1
セフレ	1.0	1
丸亀	0.071428575	7
りえしょん	0.8333333	2
全部好き。	1.0	1
マイクロビキニ	1.0	1
居住地	0.0	1
江戸前寿司	0.5	1
一畑電車	1.0	1
KWINS	0.5	1
筒井康隆	1.0	1
肥大化	0.75	1
Mumei	0.5	1
横山由依	1.0	1
反ノ塚連勝	1.0	1
P2	0.8452381	7
時価総額	0.375	2
夢じゃない	0.33333334	1
長崎大会	0.33333334	1
涼ちゃん	0.75	1
異論は認める	0.6666667	1
UDON	0.8333333	2
内田真礼	0.34356725	57
マイページ	1.0	1
ライジング!	0.5714286	7
UKI	0.5	2
コクハク	1.0	1
千歌	1.0	1
kannivalism	0.0	1
NOMAK	0.0	1
クスリのアオキ	0.0	1
LD	0.5833333	12
MADONNA	0.0	1
JM	0.51666665	5
メガカメックス	0.33333334	1
専門家	0.875	2
ネット恋愛	0.5	50
臨場感	0.0	1
逢坂壮五	0.0	1
ロボット	0.6626984	21
奥大介	1.0	2
リスアニ!	0.6666667	4
龍馬	0.25	1
リア友	0.4722222	15
UCLA	0.5	1
桑田真澄	1.0	1
七北田公園	0.5	1
Lady	1.0	2
名探偵	0.8333333	2
るろ剣	0.375	2
HANA	0.32051283	26
Why	1.0	1
(´ε｀ )	1.0	1
リティ	1.0	1
データ転送	1.0	1
南條愛乃	0.0	34
関係悪化	0.75	1
ZARD	1.0	1
Brownie	0.5	4
ロシア	0.6	5
AOU	1.0	1
ジングル	0.16666667	4
ポケモンカード	0.6666667	1
犬猫	0.0	1
SoC	0.5	1
MIO	0.5	3
遊園地	0.33333334	3
Smoothy	0.0	1
SYLPH	1.0	1
置鮎龍太郎	0.0	1
携帯端末	0.75	1
(TT)	0.0	2
根も葉もない	1.0	1
MIU	0.5833333	3
U-KISS	0.0	2
戸隠そば	0.6666667	1
8月26日	0.6666667	1
入稿	0.25	1
KenKen	0.0	1
吉川晃司	1.0	3
トリトリ	1.0	1
EMBLEM	0.6666667	1
箇条書き	1.0	1
遠藤綾	0.27083334	12
Remix	0.5714286	7
仙台駅	0.7222222	3
渚カヲル	1.0	1
ヤンヤンつけボー	1.0	1
みぃちゃん	0.25	5
山口活性学園	0.33333334	1
金蝉童子	0.0	3
Ann	0.0	2
BPO	1.0	2
演技者。	0.25	1
CROW	1.0	1
ピンポイント	0.0	1
浪川	0.016304348	46
TOS	0.44444445	3
XG	0.8541667	4
H6	0.6282051	13
GU	0.15	5
さいこ	0.33333334	1
ちょも	1.0	1
SB	1.0	13
総選挙	0.7651515	22
おでかけ!	0.0	1
鍋	0.4027778	6
人間不信	1.0	1
第1志望	1.0	1
金目鯛	0.75	1
(￣▽￣)	0.6041667	28
晴れたらいいね	1.0	1
サン・ラー	0.75	1
数人	1.0	1
必然的	1.0	1
光	0.33796296	36
の・ようなもの	0.6666667	4
スティッチ	0.33333334	1
pneumonoultramicroscopicsilicovolcanoconiosis	0.0	1
旅行業	1.0	3
ジュラシック・ワールド	1.0	1
六甲おろし	0.5	1
喜多方ラーメン	0.7083333	4
ハドソン	0.5	1
AX	0.33333334	3
夏祭り	0.75	4
VT	0.0	1
人生相談	0.25	1
魚	0.2986111	24
舛添要一	0.5	2
転勤族	1.0	1
キッズ・ウォー	0.5	1
健康診断	0.7083333	4
天斎小吾郎	0.0	3
TBS	0.60555553	15
奨学金	0.4642857	7
斉藤和義	0.41666666	2
ダッシュ!四駆郎	0.0	4
Sorry	0.33333334	3
Shino	1.0	1
ヘスペリス	1.0	1
馬	0.74038464	26
石明	0.6666667	1
佐咲紗花	0.6666667	1
XL	1.0	1
LINE camera	0.0	1
主催者	1.0	1
園田寿	0.75	1
らま	0.5	3
Nintendo	0.6666667	1
URL	1.0	17
悪魔の囁き	0.375	2
mgmg	0.0	3
ダイヤ	0.4375	8
及川雫	0.33333334	1
古井弘人	1.0	1
ペアルック	1.0	1
スレイヤー	1.0	2
フジテレビ	0.43333334	10
セリア	1.0	1
NOW	0.9583333	6
スパンキング	0.0	1
7月3日	1.0	1
Fラン	1.0	1
青りんご	0.33333334	2
ペリカ	0.6666667	2
踊ってみた	0.0	6
ぽんぽこ	1.0	1
呂布	0.8333333	3
沢口靖子	1.0	1
社蓄	0.8333333	2
♪( ´▽｀)	0.375	6
沖縄県	0.75	1
普通に	0.63846153	65
レストア	1.0	2
4U	0.6736364	55
BUMP OF CHICKEN	0.5	2
レンスター	0.33333334	1
SAYA	0.33333334	5
LAN	1.0	1
Shiro	0.9	5
エコパ	1.0	2
あーね	0.6	5
MTR	1.0	1
よっちん	0.25	1
NAIL	0.375	2
恋塚	0.0	1
atre	0.0	1
CYPHER	0.6666667	1
KC	0.5	1
CM	0.4375	36
デコる	0.0	1
張本勲	1.0	2
ナンジョルノ	1.0	3
便利な物	0.33333334	1
映画化決定	0.5	2
ウンチク	1.0	1
ダクト・テープ	0.33333334	1
Mana	1.0	1
Anna	0.0	10
入江京介	0.0	7
アタイ	0.0	1
在庫切れ	0.0	1
渡部昇一	1.0	1
全裸待機	1.0	1
XTAL	0.5	2
健ちゃん	0.5	1
それにしてもこの	0.0	1
Flora	1.0	1
ミズタニ	1.0	2
SIG	0.5833333	3
鳥山明	1.0	1
MM3	0.0	1
MLR	0.33333334	1
アマゾンジャパン	1.0	1
名誉回復	1.0	1
エクステ	0.0	4
ジャングルクルーズ	1.0	1
競馬場	1.0	4
お絵描き	0.47916666	12
Happiness	1.0	1
1156 Kira	0.5	1
委員会	0.2	5
君の笑顔	1.0	1
JEIS	1.0	1
スノーホワイト	0.33333334	2
危険すぎる	0.0	1
日本中	0.33333334	1
モテ	0.37878788	11
ぁみ	0.0	1
みっちょ	0.0	1
みみ	0.6666667	3
UVER	0.75	1
温泉施設	0.5	1
熊谷市	0.0	2
(⌒▽⌒)	0.6944444	9
ペン子	0.0	2
VIA	0.8	5
明の明星のエリス	1.0	1
カラ鉄	0.0	1
桑島法子	0.6666667	1
チカラ	0.6666667	1
デコポン	0.5	1
京アニ	1.0	1
力こぶ	0.3206751	79
ダンサブル	0.5	1
ズラタン	0.8333333	2
(＃｀皿´)	1.0	2
豊田萌絵	0.6666667	1
2クール	1.0	1
WA	0.23148148	9
T.バ-トン	0.75	1
抱き枕	0.9375	4
ご冥福をお祈りします	0.5	1
柏木由紀	1.0	3
テーマソング	0.33333334	1
人間なんて	0.0	1
SHIBAKI	1.0	6
ブッフォン	0.6666667	1
いない	0.48295453	88
φ(・ω・ )	0.0	1
あきら	0.0	1
ポケスペ	1.0	1
LOVELOVELOVE	1.0	2
ニューズウィーク日本版	1.0	2
LU LU LU	1.0	3
廣瀬大介	0.0	5
13日の金曜日	0.5	1
ジョフレ	0.33333334	2
